# mission_day, lat, long, alt, B decl, B incl, B mag (T), sun horizon alt, sun azimuth (E from N), phi (sun to field, deg), torque (Nm)
0.140, -78.7316, 166.378, 36.9405, 144.583, -79.933, 6.08150e-05, 3.20769e+01, 319.928, 112.506, 11.921
0.141, -78.7320, 166.370, 36.9504, 144.600, -79.933, 6.08148e-05, 3.20612e+01, 319.798, 112.539, 11.935
0.141, -78.7321, 166.370, 36.9507, 144.600, -79.933, 6.08147e-05, 3.20607e+01, 319.793, 112.539, 11.935
0.141, -78.7325, 166.363, 36.9497, 144.600, -79.933, 6.08148e-05, 3.20461e+01, 319.673, 112.554, 11.941
0.142, -78.7329, 166.357, 36.9434, 144.617, -79.933, 6.08150e-05, 3.20317e+01, 319.553, 112.585, 11.954
0.142, -78.7331, 166.353, 36.9399, 144.617, -79.933, 6.08152e-05, 3.20249e+01, 319.497, 112.592, 11.957
0.142, -78.7333, 166.349, 36.9314, 144.633, -79.933, 6.08155e-05, 3.20161e+01, 319.423, 112.617, 11.967
0.142, -78.7337, 166.343, 36.9175, 144.633, -79.933, 6.08159e-05, 3.20017e+01, 319.305, 112.632, 11.973
0.143, -78.7341, 166.336, 36.9085, 144.650, -79.933, 6.08162e-05, 3.19889e+01, 319.200, 112.661, 11.985
0.143, -78.7342, 166.335, 36.9069, 144.650, -79.933, 6.08163e-05, 3.19853e+01, 319.171, 112.665, 11.987
0.143, -78.7346, 166.328, 36.9002, 144.667, -79.933, 6.08165e-05, 3.19706e+01, 319.050, 112.696, 12.000
0.143, -78.7348, 166.324, 36.8986, 144.667, -79.933, 6.08166e-05, 3.19631e+01, 318.989, 112.704, 12.003
0.143, -78.7349, 166.322, 36.9002, 144.683, -79.933, 6.08166e-05, 3.19549e+01, 318.921, 112.728, 12.013
0.144, -78.7351, 166.318, 36.9034, 144.683, -79.933, 6.08165e-05, 3.19380e+01, 318.781, 112.745, 12.020
