# mission day, lat, long, alt, (pressure?), horizon alts, azimuth
5.508, -79.0284, -83.307, 34.3319, 5.487, 23.90921, 86.31707
5.509, -79.0276, -83.317, 34.3266, 5.487, 23.94348, 86.13897
5.509, -79.0264, -83.332, 34.3177, 5.480, 23.99580, 85.86690
5.509, -79.0264, -83.332, 34.3177, 5.477, 23.99646, 85.86344
5.510, -79.0258, -83.339, 34.3168, 5.475, 24.01843, 85.74924
5.510, -79.0253, -83.346, 34.3188, 5.473, 24.04101, 85.63171
5.510, -79.0251, -83.348, 34.3194, 5.475, 24.04879, 85.59129
5.510, -79.0247, -83.353, 34.3211, 5.473, 24.06431, 85.51055
5.511, -79.0242, -83.358, 34.3232, 5.473, 24.08307, 85.41295
5.512, -79.0221, -83.380, 34.3232, 5.482, 24.15193, 85.05475
5.512, -79.0220, -83.380, 34.3230, 5.480, 24.15385, 85.04482
5.512, -79.0213, -83.388, 34.3208, 5.485, 24.17497, 84.93497
5.513, -79.0205, -83.396, 34.3185, 5.487, 24.19738, 84.81842
5.513, -79.0202, -83.399, 34.3176, 5.487, 24.20639, 84.77156
5.513, -79.0197, -83.403, 34.3161, 5.485, 24.22048, 84.69828
5.513, -79.0189, -83.412, 34.3137, 5.487, 24.24351, 84.57842
5.514, -79.0184, -83.417, 34.3121, 5.487, 24.25824, 84.50176
5.514, -79.0169, -83.433, 34.3197, 5.490, 24.29481, 84.31160
5.514, -79.0166, -83.436, 34.3221, 5.490, 24.30789, 84.24333
5.515, -79.0160, -83.442, 34.3235, 5.492, 24.32984, 84.12884
5.515, -79.0153, -83.450, 34.3235, 5.492, 24.35226, 84.01200
5.515, -79.0147, -83.458, 34.3236, 5.490, 24.37596, 83.88826
5.516, -79.0140, -83.465, 34.3237, 5.485, 24.39773, 83.77475
5.516, -79.0137, -83.469, 34.3237, 5.487, 24.40865, 83.71771
5.516, -79.0126, -83.481, 34.3236, 5.480, 24.44514, 83.52724
5.517, -79.0121, -83.488, 34.3210, 5.477, 24.46371, 83.43023
5.517, -79.0111, -83.499, 34.3158, 5.477, 24.49760, 83.25321
5.517, -79.0109, -83.503, 34.3140, 5.475, 24.50782, 83.19965
5.518, -79.0102, -83.511, 34.3100, 5.475, 24.53082, 83.07947
5.518, -79.0097, -83.518, 34.3067, 5.475, 24.54929, 82.98288
5.518, -79.0096, -83.519, 34.3060, 5.477, 24.55379, 82.95931
5.518, -79.0090, -83.527, 34.3029, 5.480, 24.57609, 82.84261
5.519, -79.0087, -83.531, 34.3031, 5.480, 24.58691, 82.78599
5.519, -79.0083, -83.535, 34.3034, 5.477, 24.59770, 82.72961
5.519, -79.0072, -83.551, 34.3027, 5.480, 24.63835, 82.51670
5.519, -79.0071, -83.552, 34.3026, 5.480, 24.64029, 82.50662
5.520, -79.0065, -83.560, 34.3023, 5.477, 24.66318, 82.38666
5.520, -79.0062, -83.565, 34.3030, 5.477, 24.67523, 82.32344
5.520, -79.0060, -83.568, 34.3036, 5.475, 24.68543, 82.26990
5.521, -79.0055, -83.576, 34.3064, 5.470, 24.70707, 82.15630
5.521, -79.0048, -83.587, 34.3134, 5.468, 24.73834, 81.99210
5.521, -79.0047, -83.588, 34.3143, 5.470, 24.74280, 81.96870
5.522, -79.0041, -83.600, 34.3203, 5.458, 24.77653, 81.79128
5.522, -79.0037, -83.607, 34.3224, 5.455, 24.79494, 81.69445
5.522, -79.0032, -83.616, 34.3238, 5.455, 24.81841, 81.57100
5.522, -79.0030, -83.620, 34.3241, 5.455, 24.82857, 81.51750
5.523, -79.0028, -83.624, 34.3232, 5.458, 24.84063, 81.45395
5.523, -79.0024, -83.632, 34.3216, 5.460, 24.86223, 81.34016
5.523, -79.0021, -83.638, 34.3203, 5.460, 24.88000, 81.24649
5.523, -79.0021, -83.640, 34.3201, 5.465, 24.88381, 81.22629
5.524, -79.0017, -83.647, 34.3187, 5.470, 24.90542, 81.11236
5.524, -79.0016, -83.650, 34.3184, 5.470, 24.91370, 81.06861
5.525, -79.0007, -83.668, 34.3204, 5.470, 24.96529, 80.79631
5.525, -78.9998, -83.687, 34.3316, 5.465, 25.01656, 80.52538
5.526, -78.9994, -83.694, 34.3372, 5.460, 25.03825, 80.41071
5.526, -78.9992, -83.699, 34.3412, 5.460, 25.05356, 80.32961
5.526, -78.9991, -83.701, 34.3429, 5.458, 25.06060, 80.29229
5.526, -78.9988, -83.708, 34.3489, 5.463, 25.08359, 80.17046
5.527, -78.9986, -83.716, 34.3521, 5.463, 25.10581, 80.05254
5.527, -78.9986, -83.716, 34.3521, 5.465, 25.10581, 80.05254
5.527, -78.9983, -83.724, 34.3548, 5.470, 25.12802, 79.93475
5.528, -78.9979, -83.734, 34.3518, 5.470, 25.15722, 79.77979
5.528, -78.9973, -83.752, 34.3417, 5.473, 25.20917, 79.50367
5.529, -78.9972, -83.754, 34.3403, 5.477, 25.21553, 79.46989
5.529, -78.9969, -83.761, 34.3375, 5.477, 25.23701, 79.35567
5.529, -78.9966, -83.769, 34.3347, 5.482, 25.25912, 79.23804
5.529, -78.9966, -83.770, 34.3349, 5.477, 25.26100, 79.22796
5.530, -78.9963, -83.777, 34.3381, 5.487, 25.28060, 79.12368
5.530, -78.9961, -83.784, 34.3411, 5.487, 25.29887, 79.02633
5.530, -78.9960, -83.786, 34.3420, 5.490, 25.30327, 79.00291
5.531, -78.9954, -83.801, 34.3519, 5.492, 25.34617, 78.77429
5.531, -78.9947, -83.820, 34.3535, 5.482, 25.39784, 78.49854
5.532, -78.9944, -83.826, 34.3506, 5.473, 25.41294, 78.41802
5.532, -78.9941, -83.834, 34.3464, 5.463, 25.43426, 78.30411
5.532, -78.9938, -83.840, 34.3434, 5.463, 25.44999, 78.22017
5.533, -78.9936, -83.847, 34.3402, 5.453, 25.46627, 78.13306
5.533, -78.9934, -83.851, 34.3382, 5.451, 25.47882, 78.06595
5.533, -78.9929, -83.860, 34.3365, 5.446, 25.50010, 77.95236
5.533, -78.9929, -83.860, 34.3365, 5.451, 25.50068, 77.94926
5.534, -78.9922, -83.875, 34.3319, 5.443, 25.53693, 77.75539
5.534, -78.9916, -83.886, 34.3269, 5.443, 25.56447, 77.60815
5.534, -78.9912, -83.895, 34.3212, 5.438, 25.58761, 77.48412
5.534, -78.9912, -83.896, 34.3209, 5.443, 25.58821, 77.48091
5.535, -78.9908, -83.904, 34.3169, 5.433, 25.60885, 77.37027
5.535, -78.9905, -83.912, 34.3143, 5.429, 25.63012, 77.25604
5.535, -78.9902, -83.920, 34.3150, 5.426, 25.65203, 77.13830
5.536, -78.9897, -83.933, 34.3244, 5.424, 25.68709, 76.94978
5.537, -78.9892, -83.950, 34.3464, 5.431, 25.73222, 76.70656
5.537, -78.9890, -83.958, 34.3626, 5.429, 25.75345, 76.59197
5.537, -78.9888, -83.961, 34.3673, 5.433, 25.76022, 76.55566
5.538, -78.9885, -83.971, 34.3762, 5.441, 25.78973, 76.39625
5.539, -78.9878, -83.987, 34.3861, 5.436, 25.84147, 76.11677
5.539, -78.9877, -83.989, 34.3873, 5.433, 25.84778, 76.08270
5.539, -78.9874, -83.996, 34.3884, 5.433, 25.86983, 75.96340
5.539, -78.9871, -84.003, 34.3888, 5.433, 25.89192, 75.84388
5.539, -78.9871, -84.003, 34.3888, 5.433, 25.89254, 75.84047
5.540, -78.9868, -84.010, 34.3953, 5.436, 25.91401, 75.72424
5.540, -78.9866, -84.015, 34.4004, 5.433, 25.92909, 75.64249
5.540, -78.9865, -84.017, 34.4025, 5.433, 25.93603, 75.60487
5.541, -78.9857, -84.031, 34.4085, 5.431, 25.98076, 75.36254
5.541, -78.9853, -84.037, 34.4111, 5.426, 26.00032, 75.25661
5.541, -78.9849, -84.044, 34.4134, 5.429, 26.02360, 75.13026
5.542, -78.9847, -84.047, 34.4117, 5.424, 26.03241, 75.08250
5.542, -78.9844, -84.051, 34.4093, 5.421, 26.04562, 75.01086
5.542, -78.9836, -84.063, 34.4023, 5.421, 26.08400, 74.80247
5.543, -78.9828, -84.075, 34.3986, 5.419, 26.12049, 74.60417
5.543, -78.9825, -84.078, 34.3986, 5.419, 26.13184, 74.54253
5.543, -78.9820, -84.084, 34.3988, 5.419, 26.15391, 74.42251
5.544, -78.9816, -84.090, 34.3993, 5.419, 26.17150, 74.32677
5.544, -78.9816, -84.091, 34.3994, 5.424, 26.17463, 74.30956
5.544, -78.9811, -84.098, 34.4007, 5.424, 26.19724, 74.18636
5.545, -78.9805, -84.106, 34.4032, 5.426, 26.22037, 74.06047
5.545, -78.9804, -84.107, 34.4035, 5.424, 26.22285, 74.04702
5.545, -78.9800, -84.113, 34.4055, 5.426, 26.24220, 73.94135
5.545, -78.9796, -84.118, 34.4070, 5.426, 26.25593, 73.86659
5.546, -78.9784, -84.135, 34.4123, 5.429, 26.30583, 73.59407
5.546, -78.9783, -84.136, 34.4128, 5.429, 26.31019, 73.57023
5.546, -78.9779, -84.141, 34.4144, 5.429, 26.32723, 73.47707
5.547, -78.9775, -84.146, 34.4164, 5.431, 26.34947, 73.35506
5.547, -78.9773, -84.149, 34.4175, 5.429, 26.36152, 73.28890
5.547, -78.9771, -84.151, 34.4183, 5.433, 26.37169, 73.23312
5.547, -78.9767, -84.156, 34.4204, 5.431, 26.39519, 73.10399
5.547, -78.9767, -84.156, 34.4204, 5.429, 26.39517, 73.10410
5.548, -78.9761, -84.162, 34.4207, 5.431, 26.41728, 72.98300
5.548, -78.9753, -84.171, 34.4197, 5.426, 26.44995, 72.80364
5.549, -78.9745, -84.180, 34.4156, 5.421, 26.48066, 72.63503
5.549, -78.9740, -84.184, 34.4134, 5.421, 26.49761, 72.54196
5.549, -78.9739, -84.186, 34.4127, 5.426, 26.50324, 72.51091
5.549, -78.9733, -84.193, 34.4109, 5.421, 26.52639, 72.38353
5.550, -78.9728, -84.199, 34.4100, 5.421, 26.54700, 72.27001
5.550, -78.9727, -84.200, 34.4100, 5.421, 26.54826, 72.26319
5.550, -78.9717, -84.211, 34.4083, 5.419, 26.58825, 72.04266
5.551, -78.9711, -84.219, 34.4065, 5.421, 26.61127, 71.91568
5.551, -78.9705, -84.225, 34.4048, 5.424, 26.63242, 71.79898
5.551, -78.9704, -84.226, 34.4046, 5.421, 26.63556, 71.78163
5.551, -78.9699, -84.231, 34.4038, 5.424, 26.65495, 71.67448
5.552, -78.9694, -84.237, 34.4029, 5.426, 26.67747, 71.54969
5.552, -78.9691, -84.240, 34.4027, 5.426, 26.68623, 71.50137
5.552, -78.9687, -84.244, 34.4036, 5.431, 26.69930, 71.42911
5.553, -78.9681, -84.250, 34.4051, 5.431, 26.71981, 71.31566
5.553, -78.9680, -84.251, 34.4052, 5.431, 26.72168, 71.30538
5.553, -78.9664, -84.266, 34.4090, 5.433, 26.77267, 71.02309
5.554, -78.9648, -84.280, 34.4128, 5.438, 26.82002, 70.76071
5.555, -78.9639, -84.288, 34.4140, 5.441, 26.84936, 70.59771
5.555, -78.9630, -84.295, 34.4144, 5.446, 26.87114, 70.47712
5.555, -78.9630, -84.295, 34.4144, 5.441, 26.87114, 70.47712
5.555, -78.9621, -84.301, 34.4145, 5.446, 26.89226, 70.36017
5.556, -78.9611, -84.309, 34.4124, 5.443, 26.91390, 70.24039
5.556, -78.9607, -84.311, 34.4117, 5.446, 26.92199, 70.19566
5.556, -78.9600, -84.316, 34.4098, 5.443, 26.93625, 70.11678
5.557, -78.9583, -84.327, 34.4034, 5.441, 26.97231, 69.91694
5.558, -78.9544, -84.351, 34.3957, 5.448, 27.04420, 69.51898
5.558, -78.9533, -84.357, 34.3944, 5.451, 27.06463, 69.40567
5.558, -78.9531, -84.359, 34.3937, 5.448, 27.07081, 69.37103
5.558, -78.9523, -84.364, 34.3918, 5.455, 27.08700, 69.28101
5.559, -78.9513, -84.370, 34.3893, 5.458, 27.10875, 69.15978
5.559, -78.9508, -84.374, 34.3879, 5.455, 27.12115, 69.09042
5.560, -78.9491, -84.384, 34.3840, 5.458, 27.15651, 68.89314
5.560, -78.9466, -84.401, 34.3805, 5.451, 27.20632, 68.61512
5.560, -78.9463, -84.403, 34.3807, 5.451, 27.21378, 68.57326
5.561, -78.9455, -84.408, 34.3814, 5.453, 27.23804, 68.43651
5.561, -78.9453, -84.410, 34.3816, 5.453, 27.24550, 68.39428
5.561, -78.9451, -84.411, 34.3817, 5.458, 27.25171, 68.35927
5.562, -78.9441, -84.418, 34.3825, 5.465, 27.28029, 68.19804
5.562, -78.9437, -84.421, 34.3828, 5.460, 27.29272, 68.12778
5.562, -78.9434, -84.423, 34.3831, 5.473, 27.30201, 68.07520
5.562, -78.9427, -84.428, 34.3828, 5.477, 27.32309, 67.95600
5.563, -78.9420, -84.433, 34.3787, 5.477, 27.34290, 67.84389
5.563, -78.9420, -84.433, 34.3783, 5.480, 27.34473, 67.83340
5.563, -78.9405, -84.444, 34.3692, 5.487, 27.38860, 67.58473
5.563, -78.9404, -84.445, 34.3683, 5.482, 27.39289, 67.56022
5.564, -78.9388, -84.457, 34.3600, 5.495, 27.42830, 67.36019
5.564, -78.9388, -84.457, 34.3600, 5.497, 27.42890, 67.35672
5.564, -78.9378, -84.465, 34.3609, 5.504, 27.45149, 67.22884
5.565, -78.9370, -84.471, 34.3627, 5.516, 27.47218, 67.11134
5.565, -78.9361, -84.478, 34.3656, 5.509, 27.49231, 66.99722
5.565, -78.9361, -84.478, 34.3659, 5.526, 27.49412, 66.98671
5.566, -78.9348, -84.489, 34.3656, 5.534, 27.52767, 66.79572
5.566, -78.9336, -84.497, 34.3596, 5.546, 27.55759, 66.62523
5.566, -78.9329, -84.503, 34.3530, 5.546, 27.57711, 66.51367
5.566, -78.9329, -84.503, 34.3528, 5.546, 27.57771, 66.51020
5.567, -78.9321, -84.509, 34.3449, 5.546, 27.59969, 66.38447
5.567, -78.9313, -84.515, 34.3369, 5.543, 27.62230, 66.25492
5.567, -78.9311, -84.517, 34.3347, 5.546, 27.62837, 66.22008
5.567, -78.9305, -84.522, 34.3296, 5.543, 27.64354, 66.13322
5.568, -78.9299, -84.526, 34.3247, 5.543, 27.65876, 66.04604
5.568, -78.9298, -84.528, 34.3231, 5.541, 27.66357, 66.01819
5.568, -78.9290, -84.533, 34.3184, 5.538, 27.68430, 65.89929
5.568, -78.9284, -84.539, 34.3139, 5.538, 27.70495, 65.78007
5.569, -78.9276, -84.545, 34.3042, 5.534, 27.72687, 65.65396
5.569, -78.9266, -84.552, 34.2904, 5.534, 27.75483, 65.49273
5.569, -78.9263, -84.555, 34.2855, 5.526, 27.76271, 65.44735
5.570, -78.9253, -84.562, 34.2687, 5.526, 27.78999, 65.28984
5.570, -78.9253, -84.562, 34.2686, 5.526, 27.78999, 65.28984
5.570, -78.9245, -84.568, 34.2551, 5.529, 27.81180, 65.16382
5.571, -78.9237, -84.575, 34.2435, 5.531, 27.83982, 65.00102
5.571, -78.9234, -84.577, 34.2410, 5.541, 27.85391, 64.91873
5.571, -78.9227, -84.582, 34.2392, 5.546, 27.87331, 64.80619
5.572, -78.9221, -84.586, 34.2378, 5.543, 27.88967, 64.71121
5.572, -78.9219, -84.588, 34.2375, 5.551, 27.89506, 64.67996
5.572, -78.9209, -84.595, 34.2387, 5.556, 27.91604, 64.55871
5.572, -78.9204, -84.599, 34.2399, 5.558, 27.93671, 64.43771
5.572, -78.9203, -84.600, 34.2403, 5.556, 27.93912, 64.42371
5.573, -78.9197, -84.605, 34.2441, 5.558, 27.95903, 64.30733
5.573, -78.9193, -84.608, 34.2463, 5.558, 27.97111, 64.23677
5.574, -78.9173, -84.625, 34.2589, 5.553, 28.03730, 63.84876
5.574, -78.9172, -84.626, 34.2596, 5.543, 28.04090, 63.82756
5.574, -78.9165, -84.631, 34.2603, 5.541, 28.06374, 63.69335
5.574, -78.9164, -84.632, 34.2593, 5.541, 28.06915, 63.66137
5.575, -78.9159, -84.636, 34.2565, 5.538, 28.08480, 63.56932
5.575, -78.9154, -84.641, 34.2529, 5.538, 28.10397, 63.45610
5.575, -78.9151, -84.643, 34.2509, 5.538, 28.11477, 63.39237
5.575, -78.9148, -84.646, 34.2489, 5.541, 28.12555, 63.32863
5.576, -78.9140, -84.652, 34.2441, 5.543, 28.15194, 63.17275
5.576, -78.9131, -84.660, 34.2370, 5.548, 28.18726, 62.96323
5.577, -78.9126, -84.665, 34.2325, 5.551, 28.20829, 62.83816
5.577, -78.9124, -84.666, 34.2310, 5.548, 28.21489, 62.79898
5.577, -78.9121, -84.669, 34.2319, 5.548, 28.22989, 62.70946
5.578, -78.9116, -84.673, 34.2332, 5.548, 28.25147, 62.58073
5.578, -78.9113, -84.675, 34.2339, 5.548, 28.26404, 62.50568
5.578, -78.9111, -84.677, 34.2344, 5.543, 28.27243, 62.45556
5.579, -78.9102, -84.685, 34.2413, 5.534, 28.31305, 62.21231
5.579, -78.9097, -84.689, 34.2483, 5.529, 28.33332, 62.09087
5.579, -78.9090, -84.695, 34.2533, 5.529, 28.35822, 61.94180
5.580, -78.9086, -84.699, 34.2562, 5.526, 28.37359, 61.84950
5.580, -78.9080, -84.704, 34.2600, 5.529, 28.39491, 61.72153
5.580, -78.9078, -84.706, 34.2592, 5.529, 28.40634, 61.65249
5.581, -78.9071, -84.712, 34.2542, 5.536, 28.45475, 61.35877
5.581, -78.9067, -84.716, 34.2508, 5.541, 28.47790, 61.21821
5.582, -78.9063, -84.719, 34.2484, 5.538, 28.49866, 61.09217
5.582, -78.9062, -84.720, 34.2478, 5.541, 28.50280, 61.06705
5.582, -78.9055, -84.726, 34.2513, 5.536, 28.53660, 60.86155
5.582, -78.9055, -84.726, 34.2521, 5.531, 28.54072, 60.83616
5.583, -78.9051, -84.730, 34.2563, 5.526, 28.56085, 60.71343
5.583, -78.9047, -84.733, 34.2605, 5.524, 28.58155, 60.58695
5.583, -78.9046, -84.734, 34.2613, 5.526, 28.58571, 60.56159
5.583, -78.9041, -84.738, 34.2694, 5.524, 28.60209, 60.46208
5.584, -78.9038, -84.740, 34.2723, 5.521, 28.62235, 60.33767
5.584, -78.9036, -84.741, 34.2733, 5.521, 28.63425, 60.26462
5.585, -78.9023, -84.748, 34.2671, 5.524, 28.68222, 59.97124
5.585, -78.9023, -84.748, 34.2670, 5.529, 28.68340, 59.96390
5.586, -78.9005, -84.757, 34.2592, 5.538, 28.74544, 59.58339
5.586, -78.9000, -84.760, 34.2578, 5.538, 28.76195, 59.48194
5.587, -78.8992, -84.763, 34.2570, 5.543, 28.78554, 59.33714
5.587, -78.8988, -84.765, 34.2575, 5.546, 28.80679, 59.20525
5.587, -78.8988, -84.766, 34.2575, 5.546, 28.80737, 59.20163
5.587, -78.8985, -84.767, 34.2588, 5.548, 28.82806, 59.07267
5.588, -78.8979, -84.769, 34.2624, 5.551, 28.84751, 58.95252
5.588, -78.8971, -84.773, 34.2684, 5.551, 28.85801, 58.88930
5.588, -78.8954, -84.780, 34.2787, 5.553, 28.88908, 58.69960
5.589, -78.8949, -84.782, 34.2808, 5.553, 28.90317, 58.61248
5.589, -78.8946, -84.783, 34.2819, 5.546, 28.91022, 58.56898
5.589, -78.8938, -84.786, 34.2797, 5.543, 28.93020, 58.44550
5.589, -78.8934, -84.787, 34.2787, 5.543, 28.93730, 58.40204
5.590, -78.8913, -84.794, 34.2721, 5.536, 28.98546, 58.10415
5.590, -78.8911, -84.795, 34.2714, 5.534, 28.99072, 58.07147
5.590, -78.8901, -84.798, 34.2662, 5.536, 29.01296, 57.93364
5.591, -78.8892, -84.801, 34.2618, 5.538, 29.03226, 57.81399
5.592, -78.8863, -84.811, 34.2506, 5.551, 29.09229, 57.44105
5.592, -78.8853, -84.815, 34.2470, 5.553, 29.11266, 57.31428
5.592, -78.8848, -84.817, 34.2453, 5.551, 29.12254, 57.25269
5.592, -78.8843, -84.818, 34.2435, 5.548, 29.13243, 57.19110
5.593, -78.8833, -84.822, 34.2409, 5.543, 29.15330, 57.06063
5.593, -78.8826, -84.824, 34.2415, 5.546, 29.16671, 56.97696
5.594, -78.8803, -84.831, 34.2477, 5.526, 29.21260, 56.68959
5.594, -78.8792, -84.834, 34.2521, 5.524, 29.23293, 56.56226
5.595, -78.8783, -84.837, 34.2565, 5.524, 29.25199, 56.44219
5.595, -78.8782, -84.837, 34.2568, 5.524, 29.25374, 56.43121
5.595, -78.8770, -84.841, 34.2604, 5.526, 29.27341, 56.30823
5.595, -78.8758, -84.844, 34.2578, 5.529, 29.29424, 56.17752
5.595, -78.8756, -84.845, 34.2568, 5.526, 29.29885, 56.14825
5.596, -78.8749, -84.847, 34.2539, 5.529, 29.31388, 56.05309
5.596, -78.8735, -84.851, 34.2478, 5.531, 29.34556, 55.85179
5.597, -78.8719, -84.855, 34.2403, 5.524, 29.37332, 55.67655
5.597, -78.8714, -84.856, 34.2379, 5.524, 29.38199, 55.62175
5.597, -78.8707, -84.858, 34.2387, 5.521, 29.39468, 55.54130
5.597, -78.8695, -84.861, 34.2439, 5.516, 29.41549, 55.40946
5.598, -78.8689, -84.862, 34.2466, 5.516, 29.42644, 55.33987
5.598, -78.8685, -84.863, 34.2486, 5.516, 29.43391, 55.29230
5.598, -78.8674, -84.865, 34.2537, 5.516, 29.45405, 55.16410
5.598, -78.8663, -84.868, 34.2587, 5.516, 29.47303, 55.04328
5.599, -78.8635, -84.874, 34.2720, 5.529, 29.51392, 54.78430
5.599, -78.8631, -84.875, 34.2725, 5.526, 29.51967, 54.74784
5.599, -78.8622, -84.877, 34.2737, 5.531, 29.53290, 54.66379
5.600, -78.8607, -84.880, 34.2739, 5.534, 29.55308, 54.53604
5.600, -78.8606, -84.880, 34.2737, 5.536, 29.55478, 54.52512
5.600, -78.8591, -84.883, 34.2715, 5.543, 29.57441, 54.40079
5.600, -78.8575, -84.886, 34.2690, 5.536, 29.59572, 54.26549
5.601, -78.8571, -84.887, 34.2685, 5.536, 29.60034, 54.23632
5.601, -78.8561, -84.889, 34.2669, 5.538, 29.61411, 54.14858
5.601, -78.8546, -84.891, 34.2689, 5.538, 29.63423, 54.02038
5.601, -78.8536, -84.893, 34.2714, 5.538, 29.64744, 53.93616
5.601, -78.8531, -84.894, 34.2725, 5.541, 29.65377, 53.89582
5.602, -78.8515, -84.897, 34.2770, 5.541, 29.67330, 53.77159
5.602, -78.8493, -84.901, 34.2829, 5.543, 29.69640, 53.62584
5.602, -78.8493, -84.901, 34.2830, 5.541, 29.69694, 53.62217
5.603, -78.8478, -84.903, 34.2840, 5.543, 29.71531, 53.50494
5.603, -78.8457, -84.907, 34.2835, 5.543, 29.74111, 53.33991
5.604, -78.8430, -84.911, 34.2756, 5.551, 29.77324, 53.13438
5.604, -78.8429, -84.911, 34.2754, 5.548, 29.77384, 53.13076
5.604, -78.8413, -84.913, 34.2699, 5.553, 29.79331, 53.00571
5.604, -78.8395, -84.916, 34.2643, 5.556, 29.81396, 52.87339
5.604, -78.8389, -84.916, 34.2628, 5.556, 29.82139, 52.82547
5.605, -78.8378, -84.918, 34.2601, 5.560, 29.83455, 52.74077
5.605, -78.8347, -84.922, 34.2547, 5.560, 29.86780, 52.52784
5.606, -78.8321, -84.926, 34.2518, 5.556, 29.89251, 52.37048
5.606, -78.8301, -84.929, 34.2502, 5.551, 29.91365, 52.23463
5.606, -78.8301, -84.929, 34.2502, 5.556, 29.91419, 52.23095
5.606, -78.8283, -84.931, 34.2488, 5.546, 29.93303, 52.10976
5.607, -78.8265, -84.934, 34.2473, 5.546, 29.95346, 51.97742
5.607, -78.8261, -84.934, 34.2470, 5.546, 29.95745, 51.95178
5.607, -78.8228, -84.939, 34.2444, 5.563, 29.99322, 51.72012
5.608, -78.8210, -84.942, 34.2429, 5.568, 30.01248, 51.59513
5.608, -78.8193, -84.944, 34.2419, 5.580, 30.03062, 51.47732
5.608, -78.8178, -84.946, 34.2412, 5.580, 30.04704, 51.37031
5.608, -78.8173, -84.947, 34.2410, 5.587, 30.05161, 51.34090
5.609, -78.8155, -84.949, 34.2378, 5.590, 30.07084, 51.21561
5.609, -78.8135, -84.951, 34.2323, 5.592, 30.09069, 51.08670
5.609, -78.8133, -84.952, 34.2317, 5.590, 30.09293, 51.07196
5.609, -78.8116, -84.954, 34.2285, 5.590, 30.10990, 50.96149
5.610, -78.8091, -84.958, 34.2251, 5.590, 30.13847, 50.77341
5.611, -78.8062, -84.962, 34.2233, 5.590, 30.16876, 50.57461
5.611, -78.8039, -84.966, 34.2302, 5.590, 30.18420, 50.47714
5.611, -78.8034, -84.966, 34.2320, 5.595, 30.18815, 50.45179
5.611, -78.8011, -84.970, 34.2376, 5.607, 30.20839, 50.32028
5.612, -78.7992, -84.973, 34.2422, 5.614, 30.22734, 50.19563
5.612, -78.7989, -84.974, 34.2427, 5.609, 30.22961, 50.18102
5.612, -78.7973, -84.976, 34.2381, 5.619, 30.24631, 50.07062
5.612, -78.7958, -84.978, 34.2336, 5.624, 30.26138, 49.97122
5.613, -78.7914, -84.984, 34.2058, 5.621, 30.30705, 49.66810
5.613, -78.7897, -84.986, 34.1970, 5.617, 30.32378, 49.55722
5.614, -78.7872, -84.989, 34.1854, 5.617, 30.34828, 49.39457
5.614, -78.7872, -84.989, 34.1854, 5.614, 30.34828, 49.39457
5.614, -78.7858, -84.992, 34.1856, 5.614, 30.36263, 49.29879
5.614, -78.7838, -84.995, 34.1859, 5.614, 30.38250, 49.16622
5.614, -78.7836, -84.995, 34.1859, 5.612, 30.38419, 49.15512
5.615, -78.7801, -85.000, 34.1864, 5.614, 30.41993, 48.91552
5.615, -78.7791, -85.002, 34.1848, 5.614, 30.42876, 48.85695
5.615, -78.7781, -85.004, 34.1824, 5.619, 30.43858, 48.79109
5.616, -78.7761, -85.008, 34.1778, 5.621, 30.45717, 48.66684
5.616, -78.7743, -85.011, 34.1693, 5.619, 30.47308, 48.56085
5.616, -78.7738, -85.012, 34.1663, 5.626, 30.47797, 48.52790
5.616, -78.7718, -85.016, 34.1562, 5.629, 30.49600, 48.40728
5.617, -78.7709, -85.017, 34.1548, 5.629, 30.50473, 48.34840
5.617, -78.7697, -85.019, 34.1529, 5.634, 30.51571, 48.27474
5.617, -78.7663, -85.025, 34.1477, 5.636, 30.54586, 48.07242
5.618, -78.7636, -85.029, 34.1437, 5.636, 30.57146, 47.89923
5.618, -78.7615, -85.032, 34.1461, 5.636, 30.59058, 47.76994
5.618, -78.7615, -85.032, 34.1461, 5.634, 30.59058, 47.76994
5.619, -78.7592, -85.035, 34.1487, 5.634, 30.61132, 47.62959
5.619, -78.7573, -85.038, 34.1510, 5.634, 30.62975, 47.50384
5.619, -78.7567, -85.039, 34.1517, 5.631, 30.63518, 47.46695
5.620, -78.7533, -85.043, 34.1551, 5.641, 30.66663, 47.25256
5.620, -78.7518, -85.046, 34.1534, 5.636, 30.67965, 47.16415
5.620, -78.7513, -85.047, 34.1527, 5.643, 30.68448, 47.13101
5.620, -78.7491, -85.050, 34.1498, 5.658, 30.70392, 46.99838
5.621, -78.7473, -85.053, 34.1454, 5.658, 30.72059, 46.88399
5.621, -78.7472, -85.053, 34.1451, 5.651, 30.72165, 46.87662
5.621, -78.7450, -85.057, 34.1397, 5.656, 30.74256, 46.73258
5.621, -78.7426, -85.061, 34.1338, 5.656, 30.76453, 46.58128
5.622, -78.7391, -85.066, 34.1274, 5.648, 30.79569, 46.36667
5.622, -78.7390, -85.066, 34.1272, 5.648, 30.79725, 46.35547
5.622, -78.7369, -85.069, 34.1252, 5.641, 30.81602, 46.22578
5.623, -78.7348, -85.072, 34.1257, 5.641, 30.83477, 46.09596
5.623, -78.7343, -85.073, 34.1258, 5.641, 30.83955, 46.06264
5.623, -78.7328, -85.075, 34.1263, 5.639, 30.85292, 45.96988
5.623, -78.7306, -85.078, 34.1269, 5.639, 30.87165, 45.84024
